,CHECKINGSTATUS,LOANDURATION,CREDITHISTORY,LOANPURPOSE,LOANAMOUNT,EXISTINGSAVINGS,EMPLOYMENTDURATION,INSTALLMENTPERCENT,SEX,OTHERSONLOAN,CURRENTRESIDENCEDURATION,OWNSPROPERTY,AGE,INSTALLMENTPLANS,HOUSING,EXISTINGCREDITSCOUNT,JOB,DEPENDENTS,TELEPHONE,FOREIGNWORKER,RISK
893,0_to_200,29,credits_paid_to_date,radio_tv,4102,100_to_500,4_to_7,3,male,none,2,savings_insurance,38,none,own,2,skilled,1,none,no,Risk
894,0_to_200,29,credits_paid_to_date,radio_tv,4623,less_100,4_to_7,4,female,none,2,savings_insurance,35,none,own,1,skilled,1,none,yes,No Risk
895,0_to_200,29,credits_paid_to_date,radio_tv,5536,less_100,4_to_7,3,female,none,3,unknown,52,stores,own,2,skilled,1,yes,yes,No Risk
896,0_to_200,29,outstanding_credit,appliances,4527,500_to_1000,greater_7,4,male,none,3,car_other,31,none,own,2,skilled,1,yes,yes,Risk
897,0_to_200,29,outstanding_credit,car_used,2750,100_to_500,4_to_7,4,male,none,3,unknown,39,bank,own,1,unemployed,1,yes,yes,Risk
898,0_to_200,29,outstanding_credit,car_used,3664,unknown,greater_7,3,male,none,1,unknown,46,stores,own,2,unskilled,1,none,yes,Risk
899,0_to_200,29,outstanding_credit,car_used,3810,greater_1000,greater_7,4,male,none,4,unknown,45,bank,own,2,unemployed,2,yes,yes,No Risk
900,0_to_200,29,outstanding_credit,other,4651,500_to_1000,greater_7,4,male,none,2,car_other,43,none,free,2,skilled,1,yes,yes,No Risk
901,0_to_200,29,outstanding_credit,radio_tv,3668,100_to_500,greater_7,3,male,none,2,unknown,40,none,own,2,skilled,1,none,yes,Risk
902,0_to_200,29,outstanding_credit,radio_tv,6033,unknown,greater_7,4,female,none,3,unknown,53,none,own,3,skilled,2,yes,yes,Risk
903,0_to_200,29,prior_payments_delayed,radio_tv,5682,greater_1000,greater_7,4,male,none,4,savings_insurance,52,stores,rent,2,unskilled,2,none,yes,No Risk
904,0_to_200,30,all_credits_paid_back,radio_tv,3420,100_to_500,1_to_4,3,male,none,3,savings_insurance,28,none,own,2,skilled,1,yes,yes,No Risk
905,0_to_200,30,credits_paid_to_date,business,788,100_to_500,1_to_4,3,female,co-applicant,2,savings_insurance,33,stores,free,1,unskilled,1,yes,yes,No Risk
906,0_to_200,30,credits_paid_to_date,business,4932,500_to_1000,greater_7,3,male,none,3,car_other,47,stores,own,2,unskilled,1,yes,yes,No Risk
907,0_to_200,30,credits_paid_to_date,business,5087,less_100,4_to_7,4,female,none,3,car_other,25,bank,own,1,unemployed,1,yes,yes,No Risk
908,0_to_200,30,credits_paid_to_date,business,5761,less_100,1_to_4,3,female,none,2,car_other,31,none,own,1,skilled,1,none,yes,No Risk
909,0_to_200,30,credits_paid_to_date,car_used,3000,greater_1000,1_to_4,3,female,none,2,real_estate,32,none,own,1,skilled,1,none,yes,No Risk
910,0_to_200,30,credits_paid_to_date,education,2875,less_100,1_to_4,2,male,none,3,real_estate,33,none,own,2,skilled,1,yes,yes,No Risk
911,0_to_200,30,credits_paid_to_date,furniture,2034,greater_1000,greater_7,3,male,none,2,car_other,39,none,rent,1,skilled,1,none,yes,No Risk
912,0_to_200,30,credits_paid_to_date,radio_tv,250,100_to_500,less_1,2,female,none,1,real_estate,31,bank,own,1,unskilled,1,none,yes,No Risk
913,0_to_200,30,credits_paid_to_date,radio_tv,3094,100_to_500,1_to_4,2,male,none,3,savings_insurance,29,none,own,1,skilled,1,none,yes,No Risk
914,0_to_200,30,credits_paid_to_date,repairs,3888,less_100,4_to_7,4,female,none,2,savings_insurance,28,stores,rent,1,unskilled,1,none,yes,No Risk
915,0_to_200,30,credits_paid_to_date,retraining,2668,less_100,less_1,2,female,none,3,savings_insurance,20,none,own,1,skilled,1,none,yes,No Risk
916,0_to_200,30,outstanding_credit,vacation,9076,100_to_500,greater_7,4,male,none,3,unknown,30,none,own,1,skilled,1,yes,yes,No Risk
917,0_to_200,30,prior_payments_delayed,appliances,2699,unknown,less_1,3,male,none,2,real_estate,35,none,own,1,skilled,1,none,yes,No Risk
918,0_to_200,30,prior_payments_delayed,business,2883,100_to_500,greater_7,4,male,none,2,savings_insurance,26,none,own,1,management_self-employed,2,none,yes,Risk
919,0_to_200,31,credits_paid_to_date,appliances,2909,100_to_500,1_to_4,2,female,none,3,car_other,41,bank,own,1,unemployed,1,none,yes,No Risk
920,0_to_200,31,credits_paid_to_date,car_used,4738,less_100,1_to_4,3,male,none,2,savings_insurance,19,none,free,2,skilled,1,yes,yes,No Risk
921,0_to_200,31,credits_paid_to_date,furniture,250,100_to_500,less_1,2,male,none,3,real_estate,19,none,own,1,skilled,1,none,yes,No Risk
922,0_to_200,31,credits_paid_to_date,furniture,795,100_to_500,greater_7,4,male,none,4,savings_insurance,27,none,own,2,skilled,1,yes,yes,No Risk
923,0_to_200,31,credits_paid_to_date,furniture,2159,100_to_500,greater_7,3,male,none,2,car_other,36,none,own,1,skilled,2,yes,yes,Risk
924,0_to_200,31,credits_paid_to_date,other,1889,100_to_500,less_1,3,female,none,3,savings_insurance,32,none,own,1,skilled,1,none,yes,No Risk
925,0_to_200,31,credits_paid_to_date,radio_tv,250,greater_1000,1_to_4,3,female,none,3,car_other,37,stores,own,1,skilled,1,yes,yes,No Risk
926,0_to_200,31,credits_paid_to_date,radio_tv,250,greater_1000,1_to_4,3,male,none,3,car_other,31,stores,own,1,skilled,1,yes,yes,Risk
927,0_to_200,31,credits_paid_to_date,radio_tv,1098,greater_1000,4_to_7,3,male,none,4,savings_insurance,19,stores,rent,1,unskilled,2,none,yes,Risk
928,0_to_200,31,credits_paid_to_date,radio_tv,3624,100_to_500,greater_7,2,male,none,1,unknown,42,stores,own,2,skilled,1,yes,yes,No Risk
929,0_to_200,31,credits_paid_to_date,retraining,1640,100_to_500,less_1,2,male,co-applicant,3,real_estate,19,none,own,1,skilled,1,none,yes,No Risk
930,0_to_200,31,outstanding_credit,appliances,587,500_to_1000,1_to_4,3,female,none,3,car_other,50,stores,own,2,unskilled,1,yes,yes,No Risk
931,0_to_200,31,outstanding_credit,appliances,3201,100_to_500,greater_7,4,male,none,3,savings_insurance,35,none,own,1,skilled,1,none,yes,No Risk
932,0_to_200,31,outstanding_credit,furniture,3140,500_to_1000,greater_7,4,male,none,2,savings_insurance,44,none,own,1,skilled,1,none,yes,Risk
933,0_to_200,31,outstanding_credit,furniture,3811,100_to_500,4_to_7,3,male,none,2,car_other,34,none,own,1,skilled,1,none,yes,Risk
934,0_to_200,31,outstanding_credit,radio_tv,2306,unknown,4_to_7,4,male,none,2,unknown,34,bank,own,2,unemployed,1,yes,yes,No Risk
935,0_to_200,31,outstanding_credit,radio_tv,3043,100_to_500,4_to_7,3,female,none,2,savings_insurance,37,stores,own,2,skilled,1,yes,yes,No Risk
936,0_to_200,31,outstanding_credit,repairs,4681,unknown,greater_7,3,female,none,4,unknown,48,stores,own,2,skilled,1,yes,yes,Risk
937,0_to_200,31,outstanding_credit,vacation,5622,100_to_500,1_to_4,4,female,none,2,unknown,39,none,free,2,skilled,1,none,yes,No Risk
938,0_to_200,31,prior_payments_delayed,radio_tv,2777,greater_1000,1_to_4,2,male,none,2,savings_insurance,30,none,own,1,skilled,1,none,yes,No Risk
939,0_to_200,31,prior_payments_delayed,radio_tv,5096,500_to_1000,1_to_4,3,male,none,4,car_other,34,bank,own,2,unemployed,1,yes,yes,No Risk
940,0_to_200,32,all_credits_paid_back,car_new,948,less_100,4_to_7,3,female,none,3,real_estate,19,none,rent,1,skilled,1,none,yes,Risk
941,0_to_200,32,credits_paid_to_date,appliances,2481,greater_1000,greater_7,3,male,none,3,unknown,41,none,rent,1,skilled,1,none,yes,Risk
942,0_to_200,32,credits_paid_to_date,appliances,3065,greater_1000,greater_7,4,male,none,2,savings_insurance,39,bank,own,2,unemployed,1,yes,yes,No Risk
943,0_to_200,32,credits_paid_to_date,appliances,4400,greater_1000,4_to_7,3,female,co-applicant,3,car_other,38,stores,own,2,skilled,2,yes,yes,Risk
944,0_to_200,32,credits_paid_to_date,business,2238,100_to_500,1_to_4,2,male,none,2,savings_insurance,19,bank,rent,1,unemployed,1,none,yes,No Risk
945,0_to_200,32,credits_paid_to_date,business,2984,500_to_1000,1_to_4,4,male,none,2,real_estate,30,none,own,1,skilled,1,none,yes,No Risk
946,0_to_200,32,credits_paid_to_date,business,3283,100_to_500,1_to_4,2,male,none,1,car_other,31,none,own,1,skilled,1,none,yes,No Risk
947,0_to_200,32,credits_paid_to_date,business,4313,less_100,1_to_4,4,female,none,2,car_other,38,bank,own,2,unemployed,2,none,yes,No Risk
948,0_to_200,32,credits_paid_to_date,business,4810,less_100,greater_7,4,male,none,2,car_other,44,none,own,2,skilled,1,none,no,No Risk
949,0_to_200,32,credits_paid_to_date,car_used,2703,100_to_500,4_to_7,4,male,none,4,car_other,31,bank,own,1,unemployed,1,yes,yes,No Risk
950,0_to_200,32,credits_paid_to_date,car_used,3706,greater_1000,1_to_4,4,female,none,4,car_other,36,stores,own,2,unskilled,2,yes,yes,No Risk
951,0_to_200,32,credits_paid_to_date,furniture,2165,100_to_500,1_to_4,2,female,co-applicant,3,savings_insurance,37,bank,own,1,unskilled,1,none,yes,Risk
952,0_to_200,32,credits_paid_to_date,radio_tv,250,less_100,1_to_4,3,male,none,3,real_estate,19,none,own,1,skilled,1,none,yes,No Risk
953,0_to_200,32,credits_paid_to_date,radio_tv,5378,less_100,4_to_7,3,female,none,3,car_other,32,none,own,1,skilled,1,none,yes,Risk
954,0_to_200,32,credits_paid_to_date,repairs,3311,500_to_1000,4_to_7,3,female,none,3,car_other,37,stores,own,2,skilled,1,none,yes,No Risk
955,0_to_200,32,outstanding_credit,appliances,2509,500_to_1000,greater_7,4,female,none,2,car_other,28,bank,rent,2,unemployed,1,yes,yes,No Risk
956,0_to_200,32,outstanding_credit,appliances,4902,100_to_500,4_to_7,4,male,none,3,car_other,33,none,free,2,skilled,1,yes,yes,Risk
957,0_to_200,32,outstanding_credit,furniture,4843,100_to_500,greater_7,4,male,none,4,unknown,39,bank,own,2,unskilled,1,yes,yes,No Risk
958,0_to_200,32,outstanding_credit,furniture,5884,100_to_500,greater_7,4,male,none,4,car_other,38,stores,own,2,unskilled,1,yes,yes,No Risk
959,0_to_200,32,outstanding_credit,other,4800,unknown,4_to_7,3,male,none,3,car_other,42,none,own,2,skilled,1,none,yes,No Risk
960,0_to_200,32,outstanding_credit,radio_tv,1151,500_to_1000,1_to_4,3,male,none,4,car_other,23,bank,own,2,unemployed,1,yes,yes,Risk
961,0_to_200,32,prior_payments_delayed,appliances,3281,100_to_500,1_to_4,2,male,none,3,savings_insurance,40,bank,own,1,unskilled,1,yes,yes,No Risk
962,0_to_200,32,prior_payments_delayed,business,5475,100_to_500,4_to_7,3,female,none,3,savings_insurance,43,none,own,2,skilled,1,yes,yes,Risk
963,0_to_200,32,prior_payments_delayed,education,4212,500_to_1000,1_to_4,3,male,none,2,savings_insurance,32,none,own,1,skilled,2,yes,yes,No Risk
964,0_to_200,33,credits_paid_to_date,repairs,3946,less_100,4_to_7,2,female,none,2,car_other,33,stores,own,1,unskilled,1,none,yes,No Risk
965,0_to_200,33,outstanding_credit,appliances,4666,unknown,1_to_4,3,male,none,3,unknown,36,stores,own,2,skilled,1,none,yes,Risk
966,0_to_200,33,outstanding_credit,appliances,4702,100_to_500,4_to_7,4,female,guarantor,3,savings_insurance,47,none,free,2,skilled,1,yes,yes,Risk
967,0_to_200,33,outstanding_credit,furniture,5674,unknown,greater_7,3,female,none,3,unknown,44,stores,own,2,unskilled,1,yes,yes,Risk
968,0_to_200,33,outstanding_credit,vacation,5012,100_to_500,1_to_4,3,female,co-applicant,3,unknown,43,stores,free,1,skilled,1,yes,yes,No Risk
969,0_to_200,33,prior_payments_delayed,appliances,2048,unknown,1_to_4,2,male,none,2,savings_insurance,26,stores,own,1,unskilled,1,none,yes,No Risk
970,0_to_200,33,prior_payments_delayed,appliances,2428,100_to_500,greater_7,4,male,none,4,car_other,35,none,own,1,skilled,1,none,yes,Risk
971,0_to_200,33,prior_payments_delayed,appliances,2490,greater_1000,4_to_7,3,male,none,4,real_estate,33,none,own,2,skilled,1,yes,no,No Risk
972,0_to_200,33,prior_payments_delayed,business,2976,100_to_500,greater_7,3,female,none,2,savings_insurance,32,stores,own,2,skilled,1,none,yes,No Risk
973,0_to_200,33,prior_payments_delayed,business,4723,500_to_1000,4_to_7,3,male,co-applicant,2,savings_insurance,42,none,own,2,skilled,1,none,yes,No Risk
974,0_to_200,33,prior_payments_delayed,car_used,3130,greater_1000,4_to_7,3,female,co-applicant,4,car_other,45,none,own,2,skilled,1,yes,yes,Risk
975,0_to_200,33,prior_payments_delayed,education,1820,greater_1000,4_to_7,2,female,none,3,real_estate,27,stores,own,2,skilled,1,none,yes,No Risk
976,0_to_200,33,prior_payments_delayed,furniture,2309,100_to_500,greater_7,3,male,none,3,savings_insurance,33,stores,own,1,unskilled,2,none,yes,No Risk
977,0_to_200,33,prior_payments_delayed,radio_tv,2605,greater_1000,greater_7,2,male,none,2,savings_insurance,40,none,own,2,skilled,1,yes,yes,No Risk
978,0_to_200,34,outstanding_credit,appliances,3399,500_to_1000,4_to_7,4,male,none,3,savings_insurance,27,none,own,1,skilled,1,yes,yes,No Risk
979,0_to_200,34,outstanding_credit,appliances,4174,500_to_1000,1_to_4,4,female,none,2,car_other,44,none,own,2,skilled,1,none,yes,No Risk
980,0_to_200,34,prior_payments_delayed,appliances,2295,100_to_500,1_to_4,2,male,none,1,car_other,32,stores,own,1,skilled,2,yes,yes,No Risk
981,0_to_200,34,prior_payments_delayed,appliances,2660,100_to_500,1_to_4,3,female,none,1,savings_insurance,29,bank,own,1,unemployed,1,none,yes,No Risk
982,0_to_200,34,prior_payments_delayed,furniture,250,500_to_1000,greater_7,4,female,none,3,savings_insurance,39,stores,own,1,skilled,1,none,yes,Risk
983,0_to_200,34,prior_payments_delayed,radio_tv,5417,greater_1000,4_to_7,2,male,none,3,car_other,40,bank,own,2,unemployed,1,yes,yes,No Risk
984,0_to_200,34,prior_payments_delayed,radio_tv,5597,100_to_500,1_to_4,3,female,none,3,car_other,32,bank,own,2,unemployed,1,none,yes,No Risk
985,0_to_200,35,all_credits_paid_back,car_used,2018,greater_1000,4_to_7,2,female,none,3,savings_insurance,47,stores,rent,3,unskilled,1,yes,yes,Risk
986,0_to_200,35,all_credits_paid_back,radio_tv,3278,less_100,4_to_7,3,male,none,1,car_other,37,none,free,2,skilled,1,yes,yes,No Risk
987,0_to_200,35,credits_paid_to_date,education,467,500_to_1000,1_to_4,2,male,co-applicant,3,savings_insurance,29,stores,own,1,skilled,1,yes,yes,No Risk
988,0_to_200,35,outstanding_credit,repairs,5650,500_to_1000,greater_7,5,male,none,3,unknown,45,none,own,2,skilled,1,yes,yes,Risk
989,0_to_200,35,prior_payments_delayed,appliances,7842,less_100,1_to_4,3,male,co-applicant,4,car_other,37,none,own,1,skilled,1,none,yes,Risk
990,0_to_200,35,prior_payments_delayed,car_used,2660,100_to_500,less_1,3,female,none,3,savings_insurance,29,none,rent,2,skilled,2,none,yes,No Risk
991,0_to_200,35,prior_payments_delayed,car_used,3346,100_to_500,1_to_4,4,female,none,4,savings_insurance,40,bank,own,2,unemployed,1,none,yes,No Risk
992,0_to_200,35,prior_payments_delayed,furniture,4100,100_to_500,4_to_7,4,male,none,3,savings_insurance,30,none,own,2,skilled,1,none,yes,No Risk
993,0_to_200,35,prior_payments_delayed,furniture,5011,100_to_500,4_to_7,4,male,none,3,unknown,37,none,own,2,skilled,1,none,yes,Risk
994,0_to_200,35,prior_payments_delayed,radio_tv,2148,100_to_500,1_to_4,3,female,none,1,real_estate,22,none,free,2,skilled,2,yes,yes,No Risk
995,0_to_200,35,prior_payments_delayed,radio_tv,3410,100_to_500,1_to_4,3,female,none,3,real_estate,31,none,own,1,skilled,1,yes,yes,Risk
996,0_to_200,35,prior_payments_delayed,repairs,6017,100_to_500,less_1,3,male,none,2,unknown,33,none,own,2,skilled,1,none,yes,No Risk
997,0_to_200,36,credits_paid_to_date,radio_tv,1907,500_to_1000,greater_7,4,male,none,4,savings_insurance,36,none,own,2,skilled,1,none,yes,Risk
998,0_to_200,36,outstanding_credit,appliances,3998,500_to_1000,greater_7,4,male,none,4,car_other,36,none,own,2,skilled,1,none,yes,No Risk
999,0_to_200,36,outstanding_credit,appliances,5495,unknown,greater_7,5,female,none,3,unknown,49,none,own,2,skilled,2,yes,yes,Risk
1000,0_to_200,36,outstanding_credit,radio_tv,5658,unknown,greater_7,4,male,co-applicant,4,unknown,40,stores,own,2,unskilled,2,yes,yes,Risk
1001,0_to_200,36,prior_payments_delayed,appliances,3456,500_to_1000,4_to_7,3,male,none,2,car_other,46,none,own,2,skilled,1,none,yes,No Risk
1002,0_to_200,36,prior_payments_delayed,business,3152,100_to_500,1_to_4,4,male,none,3,real_estate,19,stores,own,1,skilled,1,none,yes,No Risk
1003,0_to_200,37,outstanding_credit,appliances,6255,unknown,greater_7,4,male,none,3,unknown,45,none,own,2,skilled,2,yes,yes,No Risk
1004,0_to_200,37,outstanding_credit,radio_tv,4532,greater_1000,4_to_7,4,male,none,3,savings_insurance,45,none,own,2,skilled,1,yes,yes,No Risk
1005,0_to_200,37,prior_payments_delayed,appliances,5358,100_to_500,4_to_7,2,female,none,2,car_other,34,stores,own,1,unskilled,1,none,yes,No Risk
1006,0_to_200,37,prior_payments_delayed,business,861,100_to_500,1_to_4,3,female,none,1,car_other,36,stores,own,2,skilled,1,none,yes,No Risk
1007,0_to_200,37,prior_payments_delayed,furniture,6035,100_to_500,1_to_4,3,male,none,4,car_other,38,none,own,2,skilled,1,none,yes,No Risk
1008,0_to_200,38,outstanding_credit,other,1597,500_to_1000,greater_7,3,female,co-applicant,3,savings_insurance,27,stores,own,1,skilled,1,none,yes,Risk
1009,0_to_200,38,outstanding_credit,other,6830,greater_1000,greater_7,4,male,none,3,car_other,33,none,own,2,skilled,2,yes,yes,No Risk
1010,0_to_200,38,prior_payments_delayed,radio_tv,2754,unknown,greater_7,3,male,none,4,unknown,34,stores,rent,1,skilled,1,none,yes,No Risk
1011,0_to_200,38,prior_payments_delayed,radio_tv,7317,greater_1000,4_to_7,4,male,none,4,car_other,42,none,own,3,skilled,1,yes,yes,No Risk
1012,0_to_200,39,all_credits_paid_back,business,5860,less_100,4_to_7,3,male,none,2,savings_insurance,30,none,own,1,skilled,1,none,yes,Risk
1013,0_to_200,39,credits_paid_to_date,furniture,4939,500_to_1000,greater_7,4,male,none,4,savings_insurance,33,none,free,2,skilled,1,none,yes,Risk
1014,0_to_200,39,outstanding_credit,appliances,3010,unknown,4_to_7,3,male,none,2,car_other,28,none,own,2,skilled,2,yes,yes,No Risk
1015,0_to_200,39,outstanding_credit,appliances,6277,unknown,greater_7,5,male,none,4,unknown,47,stores,own,3,unskilled,2,yes,yes,Risk
1016,0_to_200,39,outstanding_credit,furniture,5712,unknown,greater_7,4,male,co-applicant,3,car_other,46,none,own,2,skilled,2,yes,no,Risk
1017,0_to_200,39,outstanding_credit,other,3922,500_to_1000,greater_7,5,female,none,4,unknown,43,none,own,1,skilled,1,none,yes,Risk
1018,0_to_200,39,outstanding_credit,radio_tv,2606,500_to_1000,4_to_7,3,male,none,2,car_other,21,bank,own,2,unskilled,1,yes,yes,Risk
1019,0_to_200,39,outstanding_credit,repairs,3569,500_to_1000,greater_7,4,male,none,3,savings_insurance,35,none,own,2,skilled,1,none,yes,No Risk
1020,0_to_200,39,outstanding_credit,vacation,4123,500_to_1000,4_to_7,4,male,none,4,unknown,37,none,own,1,skilled,1,none,yes,Risk
1021,0_to_200,39,prior_payments_delayed,appliances,5685,100_to_500,1_to_4,4,female,none,2,unknown,37,none,own,2,skilled,1,yes,yes,Risk
1022,0_to_200,39,prior_payments_delayed,business,5478,100_to_500,1_to_4,3,female,none,2,savings_insurance,43,stores,own,1,unskilled,1,none,yes,No Risk
1023,0_to_200,39,prior_payments_delayed,furniture,7214,greater_1000,greater_7,3,male,none,4,car_other,24,bank,own,2,unemployed,1,yes,no,Risk
1024,0_to_200,39,prior_payments_delayed,radio_tv,4508,100_to_500,1_to_4,4,female,none,4,savings_insurance,30,none,own,1,skilled,1,none,yes,No Risk
1025,0_to_200,39,prior_payments_delayed,radio_tv,6650,100_to_500,greater_7,5,female,none,2,unknown,39,none,own,2,skilled,1,yes,yes,Risk
1026,0_to_200,40,all_credits_paid_back,appliances,1451,less_100,1_to_4,2,male,none,2,real_estate,19,stores,own,1,skilled,1,none,yes,No Risk
1027,0_to_200,41,all_credits_paid_back,furniture,250,greater_1000,1_to_4,3,male,none,3,real_estate,24,bank,rent,2,unemployed,1,none,yes,No Risk
1028,0_to_200,41,outstanding_credit,furniture,1025,500_to_1000,1_to_4,3,male,none,3,savings_insurance,19,none,rent,1,skilled,1,yes,yes,No Risk
1029,0_to_200,42,all_credits_paid_back,radio_tv,3039,500_to_1000,4_to_7,4,female,co-applicant,4,car_other,39,bank,free,2,unemployed,1,yes,yes,Risk
1030,0_to_200,42,outstanding_credit,repairs,4976,500_to_1000,1_to_4,3,male,none,2,car_other,26,none,own,2,skilled,1,yes,yes,No Risk
1031,0_to_200,42,prior_payments_delayed,appliances,2759,100_to_500,4_to_7,2,male,none,3,savings_insurance,30,stores,own,1,skilled,1,none,yes,No Risk
1032,0_to_200,42,prior_payments_delayed,repairs,1420,500_to_1000,greater_7,3,female,none,2,car_other,26,stores,own,1,unskilled,1,none,yes,No Risk
1033,0_to_200,43,outstanding_credit,appliances,3400,500_to_1000,4_to_7,4,female,none,3,unknown,48,bank,own,2,unemployed,2,yes,yes,Risk
