CheckingStatus,LoanDuration,CreditHistory,LoanPurpose,LoanAmount,ExistingSavings,EmploymentDuration,InstallmentPercent,Sex,OthersOnLoan,CurrentResidenceDuration,OwnsProperty,Age,InstallmentPlans,Housing,ExistingCreditsCount,Job,Dependents,Telephone,ForeignWorker,Risk
no_checking,39,outstanding_credit,furniture,6162,500_to_1000,4_to_7,4,male,co-applicant,3,car_other,46,none,free,2,skilled,1,yes,yes,Risk
no_checking,39,outstanding_credit,other,6559,greater_1000,4_to_7,4,female,none,2,car_other,57,bank,own,2,unskilled,2,yes,yes,Risk
no_checking,39,outstanding_credit,radio_tv,5617,greater_1000,greater_7,5,male,co-applicant,4,car_other,54,none,own,2,skilled,1,yes,yes,Risk
no_checking,39,prior_payments_delayed,other,7929,greater_1000,greater_7,5,male,co-applicant,4,car_other,44,none,free,2,management_self-employed,1,none,yes,Risk
no_checking,39,prior_payments_delayed,radio_tv,6769,500_to_1000,4_to_7,3,male,co-applicant,4,unknown,60,stores,own,2,unskilled,1,yes,yes,Risk
no_checking,40,outstanding_credit,repairs,5624,greater_1000,greater_7,5,male,co-applicant,5,car_other,42,none,free,2,skilled,1,yes,yes,Risk
no_checking,40,outstanding_credit,repairs,7183,greater_1000,greater_7,4,male,co-applicant,3,car_other,52,none,free,2,skilled,1,yes,yes,Risk
no_checking,40,outstanding_credit,retraining,7846,greater_1000,greater_7,4,male,guarantor,4,unknown,56,none,free,2,skilled,1,yes,yes,Risk
no_checking,40,outstanding_credit,vacation,7757,greater_1000,greater_7,4,male,co-applicant,3,unknown,51,none,free,2,skilled,1,yes,yes,Risk
no_checking,40,prior_payments_delayed,appliances,10430,500_to_1000,4_to_7,5,male,co-applicant,4,car_other,51,none,own,2,skilled,1,none,yes,No Risk
no_checking,40,prior_payments_delayed,furniture,7987,500_to_1000,greater_7,5,male,co-applicant,5,car_other,45,stores,own,2,unskilled,1,yes,yes,Risk
no_checking,40,prior_payments_delayed,furniture,11347,unknown,4_to_7,4,male,co-applicant,3,car_other,28,none,free,3,skilled,2,yes,yes,Risk
no_checking,40,prior_payments_delayed,radio_tv,7030,unknown,greater_7,4,male,co-applicant,4,car_other,45,none,own,2,skilled,2,yes,yes,Risk
no_checking,40,prior_payments_delayed,repairs,8523,500_to_1000,greater_7,5,male,co-applicant,4,unknown,49,none,free,2,skilled,2,yes,yes,Risk
no_checking,40,prior_payments_delayed,repairs,8673,500_to_1000,greater_7,5,male,co-applicant,4,car_other,53,none,own,2,skilled,2,yes,yes,Risk
no_checking,40,prior_payments_delayed,vacation,3009,500_to_1000,1_to_4,4,male,none,4,car_other,30,stores,own,1,unskilled,1,none,yes,No Risk
no_checking,41,credits_paid_to_date,furniture,5628,unknown,greater_7,5,male,none,5,savings_insurance,43,stores,own,2,unskilled,1,yes,yes,No Risk
no_checking,41,outstanding_credit,repairs,3754,unknown,greater_7,5,male,none,5,car_other,55,none,free,2,skilled,2,yes,yes,Risk
no_checking,41,outstanding_credit,repairs,4336,greater_1000,greater_7,5,male,co-applicant,5,car_other,52,none,free,2,skilled,1,yes,yes,Risk
no_checking,41,outstanding_credit,repairs,9528,greater_1000,1_to_4,4,female,co-applicant,5,car_other,41,none,free,2,management_self-employed,1,yes,yes,Risk
no_checking,41,prior_payments_delayed,appliances,3982,unknown,1_to_4,4,male,none,3,real_estate,25,none,own,1,skilled,1,none,yes,No Risk
no_checking,41,prior_payments_delayed,other,7800,500_to_1000,greater_7,5,male,co-applicant,5,car_other,45,none,free,2,skilled,1,yes,yes,Risk
no_checking,41,prior_payments_delayed,repairs,5912,500_to_1000,greater_7,5,male,co-applicant,4,unknown,46,none,free,2,skilled,1,yes,yes,Risk
no_checking,41,prior_payments_delayed,repairs,7736,unknown,greater_7,4,male,co-applicant,3,unknown,46,none,own,2,skilled,2,yes,yes,Risk
no_checking,41,prior_payments_delayed,vacation,3053,500_to_1000,greater_7,5,male,none,5,car_other,48,none,own,2,skilled,1,yes,yes,Risk
no_checking,41,prior_payments_delayed,vacation,5887,500_to_1000,greater_7,4,male,none,4,unknown,47,none,free,2,skilled,1,yes,yes,Risk
no_checking,41,prior_payments_delayed,vacation,6415,greater_1000,greater_7,4,male,guarantor,4,car_other,56,none,free,2,skilled,1,yes,yes,Risk
no_checking,42,credits_paid_to_date,furniture,6640,100_to_500,1_to_4,3,male,none,4,car_other,36,none,own,2,skilled,1,none,yes,No Risk
no_checking,42,outstanding_credit,education,6149,greater_1000,4_to_7,4,male,co-applicant,4,unknown,45,none,free,2,skilled,1,yes,yes,Risk
no_checking,42,outstanding_credit,repairs,6617,greater_1000,greater_7,5,male,co-applicant,5,unknown,60,none,free,3,skilled,2,yes,yes,Risk
no_checking,42,prior_payments_delayed,repairs,7321,500_to_1000,1_to_4,4,male,none,3,car_other,39,none,own,1,management_self-employed,1,none,yes,Risk
no_checking,42,prior_payments_delayed,repairs,8226,500_to_1000,4_to_7,4,male,co-applicant,5,unknown,50,none,free,2,skilled,1,yes,yes,Risk
no_checking,43,credits_paid_to_date,furniture,2668,500_to_1000,4_to_7,3,male,none,2,car_other,39,stores,own,2,unskilled,1,yes,yes,No Risk
no_checking,43,credits_paid_to_date,furniture,4704,500_to_1000,4_to_7,4,female,guarantor,4,real_estate,41,bank,own,2,unemployed,1,yes,yes,Risk
no_checking,43,outstanding_credit,repairs,7877,unknown,greater_7,5,male,co-applicant,3,unknown,56,none,free,2,skilled,2,yes,yes,Risk
no_checking,43,prior_payments_delayed,repairs,5775,500_to_1000,greater_7,5,male,co-applicant,3,unknown,47,none,free,3,skilled,2,yes,yes,Risk
no_checking,44,outstanding_credit,appliances,7532,greater_1000,greater_7,4,male,co-applicant,3,unknown,47,none,own,2,skilled,1,none,yes,Risk
no_checking,44,outstanding_credit,radio_tv,7689,unknown,greater_7,5,male,co-applicant,3,unknown,61,bank,own,3,unemployed,2,yes,yes,Risk
no_checking,44,prior_payments_delayed,radio_tv,7899,unknown,greater_7,5,male,co-applicant,4,unknown,54,none,free,3,unskilled,1,yes,yes,Risk
no_checking,44,prior_payments_delayed,repairs,8392,500_to_1000,1_to_4,4,male,co-applicant,3,savings_insurance,33,none,own,2,management_self-employed,2,none,yes,No Risk
no_checking,45,outstanding_credit,education,6607,greater_1000,greater_7,5,male,co-applicant,5,unknown,53,stores,free,2,unskilled,2,yes,yes,Risk
no_checking,45,prior_payments_delayed,appliances,6038,500_to_1000,4_to_7,4,male,guarantor,5,unknown,58,none,free,2,skilled,2,yes,yes,Risk
no_checking,46,outstanding_credit,repairs,5579,greater_1000,4_to_7,5,male,co-applicant,5,unknown,41,none,own,1,skilled,1,yes,yes,Risk
no_checking,48,outstanding_credit,repairs,6967,unknown,greater_7,4,female,co-applicant,5,unknown,54,none,free,2,skilled,2,yes,yes,Risk
no_checking,49,outstanding_credit,other,7409,500_to_1000,greater_7,5,male,co-applicant,3,unknown,48,none,own,2,skilled,1,none,yes,Risk
no_checking,49,outstanding_credit,radio_tv,6621,greater_1000,4_to_7,4,male,co-applicant,5,unknown,44,bank,own,2,unskilled,1,yes,yes,No Risk
no_checking,49,outstanding_credit,radio_tv,6731,greater_1000,4_to_7,5,male,co-applicant,4,car_other,27,none,free,2,skilled,1,none,yes,Risk
no_checking,50,outstanding_credit,appliances,7922,greater_1000,greater_7,5,female,co-applicant,6,unknown,59,none,own,3,skilled,2,yes,yes,Risk
no_checking,50,outstanding_credit,other,4694,unknown,greater_7,4,female,none,4,unknown,37,none,own,1,skilled,2,yes,yes,Risk
no_checking,50,outstanding_credit,repairs,9426,greater_1000,4_to_7,5,male,co-applicant,5,car_other,42,none,free,3,management_self-employed,2,yes,yes,Risk
no_checking,51,outstanding_credit,repairs,7248,greater_1000,greater_7,5,male,co-applicant,5,car_other,42,none,free,2,skilled,1,yes,yes,Risk
no_checking,52,outstanding_credit,other,10797,500_to_1000,greater_7,5,male,co-applicant,4,unknown,48,none,free,2,skilled,2,yes,no,Risk
no_checking,56,outstanding_credit,retraining,7417,unknown,greater_7,4,male,co-applicant,5,car_other,49,none,free,3,skilled,2,yes,yes,Risk
no_checking,62,outstanding_credit,other,7523,unknown,greater_7,5,male,co-applicant,4,unknown,36,stores,own,2,unskilled,2,yes,yes,Risk
